Winning Bidder,Award Status,Issuing Authority,Tender / RfS Number,Tender Title,Technology,Awarded Capacity MW,Capacity MW,Storage MW,Storage MWh,Tariff,Tariff Unit,Tariff Type,Tariff Status,Award Date,LOA Date,PPA Date,PPA Tenure,Expected COD,Actual COD,COD Basis,COD Source,State,Procurer / Offtaker,Project / SPV,Consortium,Lead Member,Winner Count,Project Status,Tender Details,Business Eligibility,Date Basis,Source URL,Award URL,Source Type,Evidence,Confidence,Quality Grade,Freshness,First Seen,Last Checked,Last Verified,Tender Date,Tender Deadline,TenderKey,AwardID
Verification Required,Verification Required,NHPC,NIT No. NH/TSV/CONT/MC-153/NIT-988/2024-25/296 Dated: 02/01/2025 and E-Tender No. 2025_NHPC_842423_1,"Re-babbitting of retrieved bearing pads of Turbine guide bearing, Lower guide bearing, Upper guide bearing and Thrust bearing of 3X170MW Teesta-V Power Station",Unclassified,,170.0,,,,,,,Unknown,,,,,Unknown,Unknown,,,NHPC,,,,0,Unknown,NIT,Verification Required,Award date unknown,https://www.nhpcindia.com/welcome/tender,,Official tender page,,Winner not found,D,Fresh,,2026-09-12,,,,da580ea91f71,
Verification Required,Verification Required,NHPC,RFP- NIT No. NH/TSV/Cont/MC-153/NIT-972/2024-25/328 Dated: 14/11/2024 & E-Tender No. 2024_NHPC_ 835017 _1,"Re-babbitting of retrieved bearing pads of Turbine guide bearing, Lower guide bearing, Upper guide bearing & Thrust bearing of 3X170MW Teesta-V Power Station",Unclassified,,170.0,,,,,,,Unknown,,,,,Unknown,Unknown,,,NHPC,,,,0,Unknown,RfP,Verification Required,Award date unknown,https://www.nhpcindia.com/welcome/tender,,Official tender page,,Winner not found,D,Fresh,,2026-09-12,,,,b685d76a21e1,
Verification Required,Verification Required,NHPC,NH/TSV/Cont/RM-192/NIT-921/2024-25/83 Dated: 26/06/2024,Providing services for Routine Mechanical Maintenance Work of Teesta-V Power House Excluding Annual / Capital Maintenance Works for Smooth Running of 3x170 MW Generating Units and Associated System for the period of two (2) years,Unclassified,,170.0,,,,,,,Unknown,,,,,Unknown,Unknown,,,NHPC,,,,0,Unknown,NIT,Verification Required,Award date unknown,https://www.nhpcindia.com/welcome/tender,,Official tender page,,Winner not found,D,Fresh,,2026-09-12,,,,b60fc66c044b,
Verification Required,Verification Required,NHPC,GEM/2026/B/7670716,Purchase of Self Lubricating Bushes for Guide Vanes of 4X130 MW Parbati-III PS,Unclassified,,130.0,,,,,,,Unknown,,,,,Unknown,Unknown,,,NHPC,,,,0,Unknown,Tender,Verification Required,Award date unknown,https://www.nhpcindia.com/welcome/tender,,Official tender page,,Winner not found,D,Fresh,,2026-09-12,,,,053ce3bb40e5,
Verification Required,Verification Required,NHPC,NH/PPS-III/NIT/PR11926/53/1/104 Dated: 03.07.2026,Repairing and HP-HVOF coating of 01 Nos. Francis Runner of 4*130 MW Parbati-III Power Station,Unclassified,,130.0,,,,,,,Unknown,,,,,Unknown,Unknown,,,NHPC,,,,0,Unknown,NIT,Verification Required,Award date unknown,https://www.nhpcindia.com/welcome/tender,,Official tender page,,Winner not found,D,Fresh,,2026-09-12,,,,8fdc865e007c,
Verification Required,Verification Required,NHPC,NH/PPS-III/NIT/PR11926/31/1/96 Dated 25.06.2026,Repair along with HP-HVOF coating of 02 set Damaged Guide Vanes of 130 MW Francis Turbine at Parbati-III Power Station,Unclassified,,130.0,,,,,,,Unknown,,,,,Unknown,Unknown,,,NHPC,,,,0,Unknown,NIT,Verification Required,Award date unknown,https://www.nhpcindia.com/welcome/tender,,Official tender page,,Winner not found,D,Fresh,,2026-09-12,,,,de9d8fcf919d,
Verification Required,Verification Required,NHPC,NH/PPS-III/NIT/PR11925/234/1/220 Dated: 17.01.2026,Repair along with HP-HVOF coating of 01 set Damaged Guide Vanes of 130 MW Francis Turbine at Parbati-III Power Station,Unclassified,,130.0,,,,,,,Unknown,,,,,Unknown,Unknown,,,NHPC,,,,0,Unknown,NIT,Verification Required,Award date unknown,https://www.nhpcindia.com/welcome/tender,,Official tender page,,Winner not found,D,Fresh,,2026-09-12,,,,b70d139a7fdb,
Verification Required,Verification Required,NHPC,GEM/2025/B/6592902,Purchase of Various items for Break Dust collector system of 130 MW hydro generator of Parbati-III Power station,Hydro,,130.0,,,,,,,Unknown,,,,,Unknown,Unknown,,,NHPC,,,,0,Unknown,Tender,Verification Required,Award date unknown,https://www.nhpcindia.com/welcome/tender,,Official tender page,,Winner not found,D,Fresh,,2026-09-12,,,,49a1ab061c66,
Verification Required,Verification Required,NHPC,NH/PPS-III/NIT/PR11925/44/01/77 Dated: 08-09-2025,Repair along with HP-HVOF coating of 01 set damaged Guide vanes of 130 MW Francis Turbine at Parbati-III Power Station.,Unclassified,,130.0,,,,,,,Unknown,,,,,Unknown,Unknown,,,NHPC,,,,0,Unknown,NIT,Verification Required,Award date unknown,https://www.nhpcindia.com/welcome/tender,,Official tender page,,Winner not found,D,Fresh,,2026-09-12,,,,5a6ed38b4b9a,
Verification Required,Verification Required,NHPC,NH/DPS/CONT/NIT-248/2025/E142553 dated 29.07.2025,Annual Maintenance of 3x130 MW Generating Units of Dulhasti Power Station for FY 2025-26 & 2026-27,Unclassified,,130.0,,,,,,,Unknown,,,,,Unknown,Unknown,,,NHPC,,,,0,Unknown,NIT,Verification Required,Award date unknown,https://www.nhpcindia.com/welcome/tender,,Official tender page,,Winner not found,D,Fresh,,2026-09-12,,,,df16b4911df7,
Verification Required,Verification Required,NHPC,NH/PPS-III/NIT/PR11923/116/1/175 Dated: 02/09/2023,"Repair, replacement of lower moving labyrinth, static balancing and HP-HVOF coating of one number Runner of 130 MW Francis Turbine of Parbati-3 Power Station",Unclassified,,130.0,,,,,,,Unknown,,,,,Unknown,Unknown,,,NHPC,,,,0,Unknown,NIT,Verification Required,Award date unknown,https://www.nhpcindia.com/welcome/tender,,Official tender page,,Winner not found,D,Fresh,,2026-09-12,,,,cfb53d1c988f,
Verification Required,Verification Required,NHPC,NH/PPS-III/NIT/PR11923/62/1/149 Dated: 08/08/2023,"Repair along with HP-HVOF coating of 20 nos. Damaged Guide Vanes (including To & Fro transportation) of 130 MW Francis Turbine, Parbati-III Power Station”.",Unclassified,,130.0,,,,,,,Unknown,,,,,Unknown,Unknown,,,NHPC,,,,0,Unknown,NIT,Verification Required,Award date unknown,https://www.nhpcindia.com/welcome/tender,,Official tender page,,Winner not found,D,Fresh,,2026-09-12,,,,21f543ed4b3f,
Verification Required,Verification Required,SECI,SECI/C&P/IPP/15/0015/25-26,RfS for setting up of Projects of 125 MW/ 500 MWh Standalone BESS in Odisha with Viability Gap Funding supported through PSDF,Energy Storage (BESS),,125.0,125.0,500.0,,,,,Unknown,,,,,Unknown,Unknown,,Odisha,SECI,,,,0,Unknown,RfS,Verification Required,Award date unknown,https://www.seci.co.in/tender-details/YmB_,,Official tender page,,Winner not found,C,Fresh,2026-09-12,2026-09-12,,2025-12-18,2026-02-05,T-361c070c7904,
Verification Required,Verification Required,SECI,SECI/C&P/IPP/15/0015/25-26,RfS for setting up of Projects of 125 MW/ 500 MWh Standalone BESS in Odisha with Viability Gap Funding supported through PSDF,Energy Storage (BESS),,125.0,125.0,500.0,,,,,Unknown,,,,,Unknown,Unknown,,Odisha,SECI,,,,0,Unknown,RfS,Verification Required,Award date unknown,https://www.seci.co.in/tender-details/YmB_,,Official tender page,,Winner not found,C,Fresh,,2026-09-12,,2025-12-18,2026-02-05,361c070c7904,
Verification Required,Verification Required,NHPC,2025_NHPC_844873_1,Selection of BESS Developers for setting up of 125MW / 500MWh InSTS connected standalone BESS in the state of Kerala under TBCB with VGF support (NHPC-Tranche-I-BESS) (2024-25),Energy Storage (BESS),,125.0,125.0,500.0,,,,,Unknown,,,,,Unknown,Unknown,,Kerala,NHPC,,,,0,Unknown,Tender,Verification Required,Award date unknown,https://www.nhpcindia.com/welcome/tender,,Official tender page,,Winner not found,D,Fresh,,2026-09-12,,,,ffbb057aafdf,
Verification Required,Verification Required,NHPC,NH/SPS/P&C/NIT-217/2026-27/150-159,Repair & HP-HVOF coating work of 01 no. Top Cover & 01 no. Lower Ring of 115 MW Hydro Generating Unit of Salal Power Station.,Hydro,,115.0,,,,,,,Unknown,,,,,Unknown,Unknown,,,NHPC,,,,0,Unknown,NIT,Verification Required,Award date unknown,https://www.nhpcindia.com/welcome/tender,,Official tender page,,Winner not found,D,Fresh,,2026-09-12,,,,55e781fc76dd,
Verification Required,Verification Required,NTPC,NRE-CS-5779-003(WTG)-9R1,SUPPLY AND INSTALLATION OF WIND TURBINE GENERATORS FOR ISTS-CONNECTED WIND ENERGY PROJECT WITH NOMINAL CAPACITY OF 110 MW AT KHAVDA NTPC RE PARK.,Wind,,110.0,,,,,,,Unknown,,,,,Unknown,Unknown,,,NTPC,,,,0,Unknown,Tender,Verification Required,Award date unknown,https://ntpctender.ntpc.co.in/NITDetails/NITs/28285,,Official tender page,,Winner not found,C,Fresh,2026-09-12,2026-09-12,,2025-02-14,2025-09-26,T-8885e9602ec6,
Verification Required,Verification Required,NTPC,NRE-CS-5779-003(BOS)-9,"BALANCE OF SYSTEM PACKAGE FOR 110 MW WIND ENERGY PROJECT AT KHAVDA, GUJARAT",Wind,,110.0,,,,,,,Unknown,,,,,Unknown,Unknown,,Gujarat,NTPC,,,,0,Unknown,Tender,Verification Required,Award date unknown,https://ntpctender.ntpc.co.in/NITDetails/NITs/30059,,Official tender page,,Winner not found,C,Fresh,2026-09-12,2026-09-12,,2026-07-16,2026-07-26,T-d58cf9505679,
Verification Required,Verification Required,NHPC,GEM/2026/B/7730619,"Annual Maintenance of Two Nos. Hydro-generating units (Pelton Turbine) along with Runner replacement in Unit#3 and MIV Service Seal replacement of Unit#1 of 3X110 MW Kishanganga Power Station, J & K (Pkg.-600).",Hydro,,110.0,,,,,,,Unknown,,,,,Unknown,Unknown,,,NHPC,,,,0,Unknown,Tender,Verification Required,Award date unknown,https://www.nhpcindia.com/welcome/tender,,Official tender page,,Winner not found,D,Fresh,,2026-09-12,,,,b815277f2060,
Verification Required,Verification Required,NHPC,GEM/2025/B/6678661,"Replacement of complete Stator Assembly of 110 MW Hydro Generator (Unit-1) at Kishanganga Power Station, Bandipora, J & K (PKG-554).",Hydro,,110.0,,,,,,,Unknown,,,,,Unknown,Unknown,,,NHPC,,,,0,Unknown,Tender,Verification Required,Award date unknown,https://www.nhpcindia.com/welcome/tender,,Official tender page,,Winner not found,D,Fresh,,2026-09-12,,,,8f73731f7cbc,
Verification Required,Verification Required,NHPC,GEM/2025/B/6535696,"Replacement of complete Stator Assembly of 110 MW Hydro Generator (Unit-1) at Kishanganga Power Station, Bandipora, J & K (PKG-544).",Hydro,,110.0,,,,,,,Unknown,,,,,Unknown,Unknown,,,NHPC,,,,0,Unknown,Tender,Verification Required,Award date unknown,https://www.nhpcindia.com/welcome/tender,,Official tender page,,Winner not found,D,Fresh,,2026-09-12,,,,210a85c98a7b,
Verification Required,Verification Required,NHPC,GEM/2025/B/6358397,"Round the Clock Operation of E&M Plant and Machinery at Power House, Transformer Cavern, Valve House and 220 KV Switchyard of 3x110 MW Kishanganga Power Station, Bandipora, J &K (PKG-541).",Round-the-Clock / CfD / Trading,,110.0,,,,,,,Unknown,,,,,Unknown,Unknown,,,NHPC,,,,0,Unknown,Tender,Verification Required,Award date unknown,https://www.nhpcindia.com/welcome/tender,,Official tender page,,Winner not found,D,Fresh,,2026-09-12,,,,f2502b315e1f,
Verification Required,Verification Required,NHPC,2024_NHPC_838613_1,"Repair / Re-insulation of overhang portion of 40 Nos. Stator bars and 13 Nos. Jumpers of 110MW Hydro Generator installed at Kishanganga Power Station, Bandipora, J&amp;K (PKG-510).",Hydro,,110.0,,,,,,,Unknown,,,,,Unknown,Unknown,,,NHPC,,,,0,Unknown,Tender,Verification Required,Award date unknown,https://www.nhpcindia.com/welcome/tender,,Official tender page,,Winner not found,D,Fresh,,2026-09-12,,,,634806ee0fe4,
Verification Required,Verification Required,NHPC,2024_NHPC_831722_1,"Repair / Re-insulation of overhang portion of 40 Nos. Stator bars and 13 Nos. Jumpers of 110MW Hydro Generator installed at Kishanganga Power Station, Bandipora, J&amp;amp;amp;K (PKG-510).",Hydro,,110.0,,,,,,,Unknown,,,,,Unknown,Unknown,,,NHPC,,,,0,Unknown,Tender,Verification Required,Award date unknown,https://www.nhpcindia.com/welcome/tender,,Official tender page,,Winner not found,D,Fresh,,2026-09-12,,,,1cf009ef92e7,
Verification Required,Verification Required,NHPC,GEM/2024/B/5258295,"Round the Clock Operation of E&M Plant and Machinery at Power House, Transformer Cavern, Valve House and 220 KV Switchyard of 3x110 MW Kishanganga Power Station, Bandipora, J &K (PKG-497)",Round-the-Clock / CfD / Trading,,110.0,,,,,,,Unknown,,,,,Unknown,Unknown,,,NHPC,,,,0,Unknown,Tender,Verification Required,Award date unknown,https://www.nhpcindia.com/welcome/tender,,Official tender page,,Winner not found,D,Fresh,,2026-09-12,,,,84b486478b03,
Verification Required,Verification Required,NHPC,GEM/2024/B/5208466,"Round the Clock Maintenance of E&M Plant and Machinery at Power House, Transformer Cavern, Valve House and Switchyard of 3x110 MW Kishanganga Power Station, Bandipora, J &K (PKG-493).",Round-the-Clock / CfD / Trading,,110.0,,,,,,,Unknown,,,,,Unknown,Unknown,,,NHPC,,,,0,Unknown,Tender,Verification Required,Award date unknown,https://www.nhpcindia.com/welcome/tender,,Official tender page,,Winner not found,D,Fresh,,2026-09-12,,,,82ba5ef5992b,
Verification Required,Verification Required,NHPC,GEM/2024/B/5196393 Dated: 02.08.2024,"Annual Maintenance of Two Nos. Hydro-generating units (Pelton Turbine) of 3X110 MW Kishanganga Power Station, Bandipora, J&K (PKG-492).",Hydro,,110.0,,,,,,,Unknown,,,,,Unknown,Unknown,,Jammu and Kashmir,NHPC,,,,0,Unknown,Tender,Verification Required,Award date unknown,https://www.nhpcindia.com/welcome/tender,,Official tender page,,Winner not found,D,Fresh,,2026-09-12,,,,fc0e3027f619,
Verification Required,Verification Required,NHPC,2023_NHPC_788147_1,Repair of damaged 30 (Thirty) stator bars of 110MW Hydro generator installed at Kishanganga Power Station (PKG-462).,Hydro,,110.0,,,,,,,Unknown,,,,,Unknown,Unknown,,,NHPC,,,,0,Unknown,Tender,Verification Required,Award date unknown,https://www.nhpcindia.com/welcome/tender,,Official tender page,,Winner not found,D,Fresh,,2026-09-12,,,,0e26a60e6616,
Verification Required,Verification Required,NHPC,2023_NHPC_784946_1,Calling service engineer (OEM) of HMC for servicing/inspection during Annual Maintenance of Generating units of 3x110 MW Kishanganga Power station(PKG-452).,Unclassified,,110.0,,,,,,,Unknown,,,,,Unknown,Unknown,,,NHPC,,,,0,Unknown,Tender,Verification Required,Award date unknown,https://www.nhpcindia.com/welcome/tender,,Official tender page,,Winner not found,D,Fresh,,2026-09-12,,,,b02984822337,
Verification Required,Verification Required,NHPC,2023_NHPC_765899_1,Annual Maintenance of 2 Nos. Hydro-generating Units (Pelton Turbine) of 3x110 MW Kishanganga Power Station (PKG-438).,Hydro,,110.0,,,,,,,Unknown,,,,,Unknown,Unknown,,,NHPC,,,,0,Unknown,Tender,Verification Required,Award date unknown,https://www.nhpcindia.com/welcome/tender,,Official tender page,,Winner not found,D,Fresh,,2026-09-12,,,,747beec50427,
Verification Required,Verification Required,NTPC,RE-CS-5817-004-9,EPC PACKAGE FOR DEVELOPMENT OF 100MW/400MWh BESS AT NTPC RAMAGUNDAM.,Energy Storage (BESS),,100.0,100.0,400.0,,,,,Unknown,,,,,Unknown,Unknown,,,NTPC,,,,0,Unknown,Tender,Verification Required,Award date unknown,https://ntpctender.ntpc.co.in/NITDetails/NITs/27794,,Official tender page,,Winner not found,C,Fresh,2026-09-12,2026-09-12,,2024-10-10,2025-04-01,T-7db0c2907d97,
Verification Required,Verification Required,NTPC,NGEL-CS-5829-004(BESS)-9,EPC PACKAGE FOR DEVELOPMENT OF BATTERY ENERGY STORAGE SYSTEM (BESS) AT NTPC RAMAGUNDAM (100 MW / 400 MWH) AND SIPAT (30 MW / 120 MWH).,Energy Storage (BESS),,100.0,100.0,400.0,,,,,Unknown,,,,,Unknown,Unknown,,,NTPC,,,,0,Unknown,Tender,Verification Required,Award date unknown,https://ntpctender.ntpc.co.in/NITDetails/NITs/28549,,Official tender page,,Winner not found,C,Fresh,2026-09-12,2026-09-12,,2025-05-01,2025-06-03,T-089d0e1ef83a,
Verification Required,Verification Required,SECI,GEM/2026/B/7883396,"The procurement of Phasor Measurement Unit (PMU) for 100 MW SPV with 40 MW/120 MWh BESS Project at Rajnandgaon, Chhattisgarh",Solar + Storage,,100.0,40.0,120.0,,,,,Unknown,,,,,Unknown,Unknown,,Chhattisgarh,SECI,,,,0,Unknown,Tender,Verification Required,Award date unknown,https://www.seci.co.in/tender-details/YmR-,,Official tender page,,Winner not found,C,Fresh,2026-09-12,2026-09-12,,2026-08-06,2026-09-03,T-8f1494aaf9b2,
Verification Required,Verification Required,SECI,GEM/2026/B/7883396,"The procurement of Phasor Measurement Unit (PMU) for 100 MW SPV with 40 MW/120 MWh BESS Project at Rajnandgaon, Chhattisgarh",Solar + Storage,,100.0,40.0,120.0,,,,,Unknown,,,,,Unknown,Unknown,,Chhattisgarh,SECI,,,,0,Unknown,Tender,Verification Required,Award date unknown,https://www.seci.co.in/tender-details/YmR-,,Official tender page,,Winner not found,C,Fresh,,2026-09-12,,2026-08-06,2026-09-03,8f1494aaf9b2,
Verification Required,Verification Required,NHPC,NH/CPS-II /Cont./E-146705 /2025-26/19 Date:16.02.2026,Repair of eroded guide vanes of 100 MW Francis Hydro-turbine at Mechanical workshop Chamera-II Power Station (2025-26),Hydro,,100.0,,,,,,,Unknown,,,,,Unknown,Unknown,,,NHPC,,,,0,Unknown,Tender,Verification Required,Award date unknown,https://www.nhpcindia.com/welcome/tender,,Official tender page,,Winner not found,D,Fresh,,2026-09-12,,,,afc2f4edfaf6,
Verification Required,Verification Required,NHPC,NH/CPS-II /Cont./E-146705 /2025-26/10 Date:09.09.2025,Repair of eroded guide vanes of 100 MW Francis Hydro-turbine at Mechanical workshop Chamera-II Power Station (2025-26),Hydro,,100.0,,,,,,,Unknown,,,,,Unknown,Unknown,,,NHPC,,,,0,Unknown,Tender,Verification Required,Award date unknown,https://www.nhpcindia.com/welcome/tender,,Official tender page,,Winner not found,D,Fresh,,2026-09-12,,,,eb26e1655df2,
Verification Required,Verification Required,NHPC,NH/CPS-II /Cont./E- 144884/2024-25/06 Date:25.07.2025,Repair and HP-HVOF coating of 3X100 MW Francis Hydroturbine of Chamera – II Power Station.(E-FILE: 144884),Unclassified,,100.0,,,,,,,Unknown,,,,,Unknown,Unknown,,,NHPC,,,,0,Unknown,Tender,Verification Required,Award date unknown,https://www.nhpcindia.com/welcome/tender,,Official tender page,,Winner not found,D,Fresh,,2026-09-12,,,,1cc46745d052,
Verification Required,Verification Required,NHPC,2024_NHPC_ 824245_1,Repair along with HP-HVOF coating of Runner (1 Nos.) and Guidevane set (2 sets) for 3X100 MW Francis hydro turbines of Chamera-II Power Station.,Hydro,,100.0,,,,,,,Unknown,,,,,Unknown,Unknown,,,NHPC,,,,0,Unknown,Tender,Verification Required,Award date unknown,https://www.nhpcindia.com/welcome/tender,,Official tender page,,Winner not found,D,Fresh,,2026-09-12,,,,04ff7091d1cb,
Verification Required,Verification Required,SECI,SECI/C&P/OP/11/0001/26-27,"BoS Tender for Setting up of grid-connected 88 MW Ground mounted Solar PV plant at Chitradurga, Karnataka",Solar,,88.0,,,,,,,Unknown,,,,,Unknown,Unknown,,Karnataka,SECI,,,,0,Unknown,Tender,Verification Required,Award date unknown,https://www.seci.co.in/tender-details/Ymd1,,Official tender page,,Winner not found,C,Fresh,,2026-09-12,,2026-05-08,2026-09-10,9f1745658bdb,
Verification Required,Verification Required,NTPC,NGEL-CS-5833-004(BESS)-9,EPC PACKAGE FOR DEVELOPMENT OF 80MW / 320 MWH BESS CAPACITY BY NGEL AT KSEB SUBSTATIONS AT POTHENCODE AND SREEKANTAPURAM IN KERALA.,Energy Storage (BESS),,80.0,80.0,320.0,,,,,Unknown,,,,,Unknown,Unknown,,Kerala,NTPC,,,,0,Unknown,Tender,Verification Required,Award date unknown,https://ntpctender.ntpc.co.in/NITDetails/NITs/28952,,Official tender page,,Winner not found,C,Fresh,2026-09-12,2026-09-12,,2025-08-18,2025-09-25,T-961a8c7934e8,
Verification Required,Verification Required,SECI,SECI/C&P/IPP/17/0001/26-27,RfP for Supply of 80 MW Power on Short-Term Basis Through Tariff-Based Competitive Bidding,Unclassified,,80.0,,,,,,,Unknown,,,,,Unknown,Unknown,,,SECI,,,,0,Unknown,RfP,Verification Required,Award date unknown,https://www.seci.co.in/tender-details/YmZ2,,Official tender page,,Winner not found,C,Fresh,2026-09-12,2026-09-12,,2026-04-01,2026-05-04,T-51e31bd0deb3,
Verification Required,Verification Required,SECI,SECI/C&P/IPP/17/0001/26-27,RfP for Supply of 80 MW Power on Short-Term Basis Through Tariff-Based Competitive Bidding,Unclassified,,80.0,,,,,,,Unknown,,,,,Unknown,Unknown,,,SECI,,,,0,Unknown,RfP,Verification Required,Award date unknown,https://www.seci.co.in/tender-details/YmZ2,,Official tender page,,Winner not found,C,Fresh,,2026-09-12,,2026-04-01,2026-05-04,51e31bd0deb3,
Verification Required,Verification Required,NHPC,2026_NHPC_923384_1,Repair and HP-HVOF Coating of 01 No Runner of 77 MW Francis Hydro-turbine (Unit#3) of Chamera-III Power Station during FY 2026-27”(Comp. No.:169791),Hydro,,77.0,,,,,,,Unknown,,,,,Unknown,Unknown,,,NHPC,,,,0,Unknown,Tender,Verification Required,Award date unknown,https://www.nhpcindia.com/welcome/tender,,Official tender page,,Winner not found,D,Fresh,,2026-09-12,,,,f611f7f62384,
