Reason,Severity,TenderKey,Authority,Tender Title,Technology,Capacity MW,What to do,Source URL,Award URL
WINNER_UNVERIFIED,HIGH,T-d287d11834a0,SJVN Green Energy,"ACME Solar bags 400 MW firm, dispatchable renewable project from SJVN - Business Standard",Solar,400.0,"open the Award URL, confirm the winner, then record it in manual_awards.csv",https://news.google.com/rss/articles/CBMi0wFBVV95cUxPSXFKLURtVWtyNU9mV3NnNnQwU2RiX3g2WlJqY2dablRuaFZkT2o3R244TjlqNnJiTF95cm1zbXVwY2dGMjN5Wmd4ZHdNZW93VjU5MVFtU1BoY3kzNTBGWnF0UVU0eU5HSjZtUDZvV0Y2dWFPYWtJVGEyWnNjZ0daRDR2cEpVNlJVdHM4UkJvMDhScDB0VmdhS01YQ2lGX2ZIQ2tneEY4ek5zbWxRT19LZlhXU280d0RKdU9uUTVqMEtLZmJrTG41Y25TU0hPZVAzRzJR0gHYAUFVX3lxTE9FX1JSZkx0c3FQbkdQdmZ5cl9yVHNOd2p2R09BczdqWjhoZ1o3STE3RTZqUDktRVN3TjlnWHJpUDItUk40cGQwbHJTLUQ0LUtVNjY2bEdJSDNqZ0VMc0xUbm9uRUdfZHlEdG9PZVdjUHZ4cnZWSkJxMkczaUlwSmRFSjZJdG5aN01fQWZhMjltYmNwTl8tS3g4MHdYbVA1bFFfd0ZfVXppYUFjVUxONGgwVFNoUWNRcmNoSy10RHluVHNZcy12eHUwbW5xY2dRV0ZmbVFkQUx3YQ?oc=5,https://news.google.com/rss/articles/CBMi0wFBVV95cUxPSXFKLURtVWtyNU9mV3NnNnQwU2RiX3g2WlJqY2dablRuaFZkT2o3R244TjlqNnJiTF95cm1zbXVwY2dGMjN5Wmd4ZHdNZW93VjU5MVFtU1BoY3kzNTBGWnF0UVU0eU5HSjZtUDZvV0Y2dWFPYWtJVGEyWnNjZ0daRDR2cEpVNlJVdHM4UkJvMDhScDB0VmdhS01YQ2lGX2ZIQ2tneEY4ek5zbWxRT19LZlhXU280d0RKdU9uUTVqMEtLZmJrTG41Y25TU0hPZVAzRzJR0gHYAUFVX3lxTE9FX1JSZkx0c3FQbkdQdmZ5cl9yVHNOd2p2R09BczdqWjhoZ1o3STE3RTZqUDktRVN3TjlnWHJpUDItUk40cGQwbHJTLUQ0LUtVNjY2bEdJSDNqZ0VMc0xUbm9uRUdfZHlEdG9PZVdjUHZ4cnZWSkJxMkczaUlwSmRFSjZJdG5aN01fQWZhMjltYmNwTl8tS3g4MHdYbVA1bFFfd0ZfVXppYUFjVUxONGgwVFNoUWNRcmNoSy10RHluVHNZcy12eHUwbW5xY2dRV0ZmbVFkQUx3YQ?oc=5
WINNER_UNKNOWN,HIGH,T-62813dc9a0ca,NTPC,Selection of Solar Power Developers for setting up Solar PV Projects in the State of Telangana for total capacity of 350,Solar,350.0,material tender closed with no winner found; search the agency site,https://ntpctender.ntpc.co.in/NITDetails/NITs/15355,
WINNER_UNKNOWN,HIGH,T-b73faee82786,NTPC,"Balance of System Package for 325 MW Solar Project(s) in Shajapur Solar Park, Madhya-Pradesh.",Solar,325.0,material tender closed with no winner found; search the agency site,https://ntpctender.ntpc.co.in/NITDetails/NITs/23831,
WINNER_UNKNOWN,HIGH,T-255a03e734ca,NTPC,"Supply of Solar PV Module for 325 MW Solar Project(s) in Shajapur Solar Park, Madhya-Pradesh.",Solar,325.0,material tender closed with no winner found; search the agency site,https://ntpctender.ntpc.co.in/NITDetails/NITs/25074,
WINNER_UNKNOWN,HIGH,T-4013f658dd66,NTPC,310 MW FLOATING AND GROUND MOUNTED SLAR PV PROJECT AT DVC RESERVOIRS.,Unclassified,310.0,material tender closed with no winner found; search the agency site,https://ntpctender.ntpc.co.in/NITDetails/NITs/25385,
WINNER_UNVERIFIED,HIGH,T-40826cce8ebc,SECI,ACME Solar wins 301 MW FDRE project from SECI - ET EnergyWorld,Solar,301.0,"open the Award URL, confirm the winner, then record it in manual_awards.csv",https://news.google.com/rss/articles/CBMi2wFBVV95cUxQaDQ3VjB0SWNsUFBUbkJvNkpyZk9felJpVDFZR0VzZlk2YWR2SGJOY1R6QUlpbERyb0J0QllNa3ozV0xzdmRxeGJQLU5zWllSREtSbnFIcHRWME9lbmVkMnJQdUJaeG04dk9zNk1YTGxEYmtZU1drUHoxejd1X19Cb2pxeUtUYThTbU52R3RmQzJiUUREYkZUUTRwcFM2QkFpM3dyTHRwSDE3TndMaW1xc3Y5WUk2NmxyTWNFM0VQT3pDZ3JsUVdNVXZSX0oxRThseVJRbmtmdWVYUGvSAeABQVVfeXFMTXM0QWpLUzdvVlYyNEtIZ2gwa0Vmd250T3MxYW5ETkRWaWJ5V3ZmTHkzaGlUdl8wcUdVNW9BT19jOExabDlCb1pwUFV2LTF0U0szNnFKcGJYR3BLY2x2cWhfYVpYYm51VHFHdUhUN3dtRlRxbXNKNHRDdjRKOFlQZXZJUUt0SmhpVlFkdEt2NXJXQzc3eVFxLUQ1VTBReDE1azh2WDAyTm5ZZEdKR0JSOWRxSVpiYnZza1FCbDNGc0txdlFtUVJDaFd6cU1JR3ZyVllZWTZzQUl3TmxkWDIzS1Q?oc=5,https://news.google.com/rss/articles/CBMi2wFBVV95cUxQaDQ3VjB0SWNsUFBUbkJvNkpyZk9felJpVDFZR0VzZlk2YWR2SGJOY1R6QUlpbERyb0J0QllNa3ozV0xzdmRxeGJQLU5zWllSREtSbnFIcHRWME9lbmVkMnJQdUJaeG04dk9zNk1YTGxEYmtZU1drUHoxejd1X19Cb2pxeUtUYThTbU52R3RmQzJiUUREYkZUUTRwcFM2QkFpM3dyTHRwSDE3TndMaW1xc3Y5WUk2NmxyTWNFM0VQT3pDZ3JsUVdNVXZSX0oxRThseVJRbmtmdWVYUGvSAeABQVVfeXFMTXM0QWpLUzdvVlYyNEtIZ2gwa0Vmd250T3MxYW5ETkRWaWJ5V3ZmTHkzaGlUdl8wcUdVNW9BT19jOExabDlCb1pwUFV2LTF0U0szNnFKcGJYR3BLY2x2cWhfYVpYYm51VHFHdUhUN3dtRlRxbXNKNHRDdjRKOFlQZXZJUUt0SmhpVlFkdEt2NXJXQzc3eVFxLUQ1VTBReDE1azh2WDAyTm5ZZEdKR0JSOWRxSVpiYnZza1FCbDNGc0txdlFtUVJDaFd6cU1JR3ZyVllZWTZzQUl3TmxkWDIzS1Q?oc=5
WINNER_UNKNOWN,HIGH,T-4e06bed6f1f7,NTPC,DEVELOPMENT OF ISTS CONNECTED WIND ENERGY PROJECT(S) UP TO CAPACITY OF 300 MW ANYWHERE IN INDIA.,Wind,300.0,material tender closed with no winner found; search the agency site,https://ntpctender.ntpc.co.in/NITDetails/NITs/22744,
WINNER_UNKNOWN,HIGH,T-17b0ccd6222a,NTPC,EPC PACKAGE WITH LAND FOR DEVELOPMENT OF GRID CONNECTED SOLAR PV PROJECTS (UPTO 300 MW) IN GUJARAT,Solar,300.0,material tender closed with no winner found; search the agency site,https://ntpctender.ntpc.co.in/NITDetails/NITs/22852,
WINNER_UNKNOWN,HIGH,T-8fbdff66adb7,NTPC,DEVELOPMENT OF ISTS CONNECTED WIND ENERGY PROJECT(S) UP TO CAPACITY OF 300 MW ANYWHERE IN INDIA.,Wind,300.0,material tender closed with no winner found; search the agency site,https://ntpctender.ntpc.co.in/NITDetails/NITs/23547,
WINNER_UNKNOWN,HIGH,T-eacd77e62ed2,NTPC,BALANCE OF SYSTEM PACKAGE WITH LAND FOR 300MW ISTS CONNECTED SOLAR PROJECT(S) ANYWHERE IN INDIA.,Solar,300.0,material tender closed with no winner found; search the agency site,https://ntpctender.ntpc.co.in/NITDetails/NITs/23963,
WINNER_UNKNOWN,HIGH,T-d2e5e4e13e9f,NTPC,EPC PACKAGE WITH LAND FOR DEVELOPMENT OF STU CONNECTED SOLAR PV PROJECTS (UPTO 300MW) IN GUJARAT,Solar,300.0,material tender closed with no winner found; search the agency site,https://ntpctender.ntpc.co.in/NITDetails/NITs/24529,
WINNER_UNKNOWN,HIGH,T-288d320b85c4,NTPC,"EPC PACKAGE FOR 300MW SOLAR PV PROJECT AT KHAVDA RE POWER PARK, RANN OF KUTCH.",Solar,300.0,material tender closed with no winner found; search the agency site,https://ntpctender.ntpc.co.in/NITDetails/NITs/25528,
WINNER_UNKNOWN,HIGH,T-1b988946c0ae,SECI,"Tender for BOS Tender of 300 MW (AC) Ground Mounted SPV Project at Ramagiri, AP having 5 yrs Plant O&M.",Solar,300.0,material tender closed with no winner found; search the agency site,https://www.seci.co.in/tender-details/aGo,
WINNER_UNKNOWN,HIGH,1b988946c0ae,SECI,"Tender for BOS Tender of 300 MW (AC) Ground Mounted SPV Project at Ramagiri, AP having 5 yrs Plant O&M.",Solar,300.0,material tender closed with no winner found; search the agency site,https://www.seci.co.in/tender-details/aGo,
WINNER_UNKNOWN,HIGH,T-0c595b1c374d,NTPC,EPC PACKAGE WITH LAND FOR DEVELOPMENT OF ISTS CONNECTED GROUND MOUNTED SOLAR PV PROJECTS (UPTO 300 MW) ANYWHERE IN INDIA,Solar,300.0,material tender closed with no winner found; search the agency site,https://ntpctender.ntpc.co.in/NITDetails/NITs/26260,
WINNER_UNKNOWN,HIGH,T-abadf51d6ec9,NTPC,PHASE-II 300 MW EPC PACKAGE WITH LAND FOR DEVELOPMENT OF ISTS CONNECTED GROUND MOUNTED SOLAR PV PROJECTS (UPTO 300 MW) A,Solar,300.0,material tender closed with no winner found; search the agency site,https://ntpctender.ntpc.co.in/NITDetails/NITs/26651,
WINNER_UNKNOWN,HIGH,T-f68597724bc7,SECI,"Tender for Setting up of Grid Connected 300 MW Ground Mounted Solar PV plant at Ramagiri, Andhra Pradesh.",Solar,300.0,material tender closed with no winner found; search the agency site,https://www.seci.co.in/tender-details/YWB_,
WINNER_UNKNOWN,HIGH,f68597724bc7,SECI,"Tender for Setting up of Grid Connected 300 MW Ground Mounted Solar PV plant at Ramagiri, Andhra Pradesh.",Solar,300.0,material tender closed with no winner found; search the agency site,https://www.seci.co.in/tender-details/YWB_,
WINNER_UNKNOWN,HIGH,T-49d677c18048,NTPC,300 MW EPC PACKAGE WITH LAND FOR DEVELOPMENT OF ISTS CONNECTED GROUND MOUNTED SOLAR PV PROJECT NEAR NTPC ANTA.,Solar,300.0,material tender closed with no winner found; search the agency site,https://ntpctender.ntpc.co.in/NITDetails/NITs/27852,
WINNER_UNKNOWN,HIGH,T-da3fee7259c9,NTPC,LAND AND POWER EVACUATION PACKAGE FOR DEVELOPMENT OF 300MW ISTS CONNECTED SOLAR PV PROJECTS WITH BATTERY ENERGY STORAGE ,Transmission / Evacuation,300.0,material tender closed with no winner found; search the agency site,https://ntpctender.ntpc.co.in/NITDetails/NITs/28394,
WINNER_UNKNOWN,HIGH,T-e4c9764168a3,NTPC,EPC PACKAGE WITH LAND FOR DEVELOPMENT OF 300MW GRID CONNECTED SOLAR PV PROJECT ANYWHERE IN GOA,Solar,300.0,material tender closed with no winner found; search the agency site,https://ntpctender.ntpc.co.in/NITDetails/NITs/28944,
WINNER_UNKNOWN,HIGH,T-17f32343c6d7,NTPC,EPC WITH LAND PACKAGE FOR DEVELOPMENT OF 300 MW ISTS CONNECTED GROUND MOUNTED SOLAR PV PROJECT NEAR NTPC ANTA,Solar,300.0,material tender closed with no winner found; search the agency site,https://ntpctender.ntpc.co.in/NITDetails/NITs/28965,
WINNER_UNKNOWN,HIGH,T-72b638579b3d,NTPC,"EPC PACKAGE FOR DEVELOPMENT OF 300MW (1x300MW) GRID CONNECTED SOLAR PV PROJECTS NEAR NOKHRA, RAJASTHAN",Solar,300.0,material tender closed with no winner found; search the agency site,https://ntpctender.ntpc.co.in/NITDetails/NITs/29905,
WINNER_UNKNOWN,HIGH,T-76a19cbdb074,NTPC,EPC PACKAGE FOR DEVELOPMENT OF 300MW / 1200MWH ISTS CONNECTED BESS AT NTPC REL NOKHRA SOLAR PLANT,Solar + Storage,300.0,material tender closed with no winner found; search the agency site,https://ntpctender.ntpc.co.in/NITDetails/NITs/29964,
WINNER_UNVERIFIED,HIGH,T-98082a4e0e6b,NTPC,NTPC Green Energy Awards 300 MW Solar Project To Bondada Engineering in Rajasthan - Saur Energy,Solar,300.0,"open the Award URL, confirm the winner, then record it in manual_awards.csv",https://news.google.com/rss/articles/CBMivwFBVV95cUxOcVhnaU1TdWIwc3RiY0hwN2JWRU9rZlVnNVQ2dk9EMDRIX3k5VTVQall3NVY0RmdJdEJpbnZ6V3NMR2tiVF9FOUZSRlhCLVQzWTl0aG43M3gzMWx1NzI0YzRMWkxMN19MeUswWm8yLVh0V2NIRk44cWlvVUVfRXpjQmtTYmtHdDUtVnFuMUdSMFlmV25YdlZaRlpWcGxNQWNhLVlpQUtzWFdZcEgwUmIxYjBqRnFDaXBPbGtTSUxjcw?oc=5,https://news.google.com/rss/articles/CBMivwFBVV95cUxOcVhnaU1TdWIwc3RiY0hwN2JWRU9rZlVnNVQ2dk9EMDRIX3k5VTVQall3NVY0RmdJdEJpbnZ6V3NMR2tiVF9FOUZSRlhCLVQzWTl0aG43M3gzMWx1NzI0YzRMWkxMN19MeUswWm8yLVh0V2NIRk44cWlvVUVfRXpjQmtTYmtHdDUtVnFuMUdSMFlmV25YdlZaRlpWcGxNQWNhLVlpQUtzWFdZcEgwUmIxYjBqRnFDaXBPbGtTSUxjcw?oc=5
WINNER_UNVERIFIED,HIGH,T-adfb030af9f6,SECI,ACME Solar Wins 300 MW SECI Peak Power Tender at ₹6/kWh - mvapulse.com,Solar,300.0,"open the Award URL, confirm the winner, then record it in manual_awards.csv",https://news.google.com/rss/articles/CBMikwFBVV95cUxNaVRZZFRBSmhQVndNZjJUc0lwcFNwMTdwWmJRYzRsWTdsbkRDZmxFNUFPQk5PMzRzZU9KckZHRHVKalpiWnZkcUJfQk1udjhtNXVjN3BDa0c4UXhnbEpWVENtb2xSR0JuWDNYRE9Kc3hjdW5VYzN0MkhQdUQxMTBmU2NzVzE0YVdnRUNhZ0kwMktOOWc?oc=5,https://news.google.com/rss/articles/CBMikwFBVV95cUxNaVRZZFRBSmhQVndNZjJUc0lwcFNwMTdwWmJRYzRsWTdsbkRDZmxFNUFPQk5PMzRzZU9KckZHRHVKalpiWnZkcUJfQk1udjhtNXVjN3BDa0c4UXhnbEpWVENtb2xSR0JuWDNYRE9Kc3hjdW5VYzN0MkhQdUQxMTBmU2NzVzE0YVdnRUNhZ0kwMktOOWc?oc=5
WINNER_UNVERIFIED,HIGH,T-8940327e293b,MPPMCL,"MPPMCL Partially Awards 293 MW Under 800 MW Wind Tender To Ayana Renewable, BPCL - Saur Energy",Wind,293.0,"open the Award URL, confirm the winner, then record it in manual_awards.csv",https://news.google.com/rss/articles/CBMiyAFBVV95cUxQajF0QTl6RXBsVkt6cU5wODhVRDR2cXkzejhWM2RpV0t5bDhDWHl6ZzhQY3ZQQVZ0ZzU5TWdqVFR0MXNicFZfaW5jWjMxNzFwcmlSeXY5bzI0QzdfRDhBMDlKdlZ3UTVMMXVJd2xlc0hGOXhkTTh2d3VEaENuUG8tNTVkTzVXUy0tWTIwOU9kcWk2SGJpTDhMRmxzUk81Q0trX2tIbTROSkhtM3lEakRzb0x4aGxvWGhVNlRRckpDOGtES0NGR2hWTA?oc=5,https://news.google.com/rss/articles/CBMiyAFBVV95cUxQajF0QTl6RXBsVkt6cU5wODhVRDR2cXkzejhWM2RpV0t5bDhDWHl6ZzhQY3ZQQVZ0ZzU5TWdqVFR0MXNicFZfaW5jWjMxNzFwcmlSeXY5bzI0QzdfRDhBMDlKdlZ3UTVMMXVJd2xlc0hGOXhkTTh2d3VEaENuUG8tNTVkTzVXUy0tWTIwOU9kcWk2SGJpTDhMRmxzUk81Q0trX2tIbTROSkhtM3lEakRzb0x4aGxvWGhVNlRRckpDOGtES0NGR2hWTA?oc=5
WINNER_UNKNOWN,HIGH,T-7c9a4ab50607,NTPC,DEVELOPMENT OF 260 MW ( 4 BLOCKS OF 65 MW EACH) SOLAR PV POWER PROJECT IN RAJASTHAN,Solar,260.0,material tender closed with no winner found; search the agency site,https://ntpctender.ntpc.co.in/NITDetails/NITs/14142,
WINNER_UNKNOWN,HIGH,T-fe18307ee241,NTPC,"EPC PACKAGE FOR DEVELOPMENT OF 260MW (1x260MW) GRID CONNECTED SOLAR PV PROJECT AT BIKANER, RAJASTHAN.",Solar,260.0,material tender closed with no winner found; search the agency site,https://ntpctender.ntpc.co.in/NITDetails/NITs/27064,
WINNER_UNKNOWN,HIGH,T-14b219a5ac11,NTPC,DEVELOPMENT OF 250 MW (5 BLOCKS OF 50MW EACH) SOLAR PV POWER PROJECT IN MADHYA PRADESH,Solar,250.0,material tender closed with no winner found; search the agency site,https://ntpctender.ntpc.co.in/NITDetails/NITs/14141,
WINNER_UNKNOWN,HIGH,T-b94f3b4c0308,NTPC,H T CABLES PACKAGE FOR SOLAR PV POWER PROJECT PHASE-I (250MW) IN ANANTAPUR,Solar,250.0,material tender closed with no winner found; search the agency site,https://ntpctender.ntpc.co.in/NITDetails/NITs/14456,
WINNER_UNKNOWN,HIGH,T-11b4e8d84ec1,NTPC,DEVELOPMENT OF 250 MW SOLAR PV PROJECT(S) AT PAVAGADA SOLAR PARK IN KARNATAKA,Solar,250.0,material tender closed with no winner found; search the agency site,https://ntpctender.ntpc.co.in/NITDetails/NITs/15514,
WINNER_UNKNOWN,HIGH,T-cf8e9e17fdc8,NTPC,Selection of Solar Power Developers for Setting up one Solar PV Power Project of 250MW capacity under OPEN category in K,Solar,250.0,material tender closed with no winner found; search the agency site,https://ntpctender.ntpc.co.in/NITDetails/NITs/15815,
WINNER_UNKNOWN,HIGH,T-028c77ab317f,NTPC,Selection of Solar Power Developers for Setting up one Solar PV Power Project of 250 MW capacity under OPEN category in ,Solar,250.0,material tender closed with no winner found; search the agency site,https://ntpctender.ntpc.co.in/NITDetails/NITs/16930,
WINNER_UNKNOWN,HIGH,T-3347736b306a,NTPC,DEVELOPMENT OF 250 MW (5 BLOCKS OF 50 MW EACH) SOLAR PHOTO VOLTAIC POWER PROJECT(S) AT PAVAGADA SOLAR PARK IN KARNATAKA,Solar,250.0,material tender closed with no winner found; search the agency site,https://ntpctender.ntpc.co.in/NITDetails/NITs/16768,
WINNER_UNKNOWN,HIGH,T-a20adbdabbc4,NTPC,"250MW (5X50MW) WIND ENERGY PROJECT(S) IN THE STATES OF GUJARAT, ANDHRA PRADESH, KARNATAKA AND MADHYA PRADESH",Wind,250.0,material tender closed with no winner found; search the agency site,https://ntpctender.ntpc.co.in/NITDetails/NITs/17789,
WINNER_UNKNOWN,HIGH,T-bdad7ad70c85,NTPC,Selection of Solar Power Developers for 250 MW Grid-connected Solar PV Power plant Under DCR Category,Solar,250.0,material tender closed with no winner found; search the agency site,https://ntpctender.ntpc.co.in/NITDetails/NITs/17889,
WINNER_UNKNOWN,HIGH,T-ed03dd1e13ae,NTPC,NIT For Selection of Solar Power Developers for 3X250 MW Grid-connected Solar PV Power Plants to be set up in Ananthapur,Solar,250.0,material tender closed with no winner found; search the agency site,https://ntpctender.ntpc.co.in/NITDetails/NITs/18705,
WINNER_UNKNOWN,HIGH,T-0760cff9bd32,NTPC,Development of ISTS Connected 250 MW/500 MWh Standalone Battery Energy Storage System.,Energy Storage (BESS),250.0,material tender closed with no winner found; search the agency site,https://ntpctender.ntpc.co.in/NITDetails/NITs/24382,
WINNER_UNKNOWN,HIGH,T-687e4f19f247,NTPC,BESS MAIN PACKAGE FOR DEVELOPMENT OF GRID CONNECTED 250MW/500MWH STANDALONE BESS AT NTPC-GADARWARA AND NTPC-SOLAPUR.,Energy Storage (BESS),250.0,material tender closed with no winner found; search the agency site,https://ntpctender.ntpc.co.in/NITDetails/NITs/27277,
WINNER_UNKNOWN,HIGH,T-06c32049b77b,NTPC,EPC PACKAGE FOR DEVELOPMENT OF BATTERY ENERGY STORAGE SYSTEM (BESS) AT NTPC KAYAMKULAM (250 MW/1000 MWH).,Energy Storage (BESS),250.0,material tender closed with no winner found; search the agency site,https://ntpctender.ntpc.co.in/NITDetails/NITs/28550,
WINNER_UNKNOWN,HIGH,T-94b0df70e976,NTPC,"EPC PACKAGE FOR DEVELOPMENT OF 250MW (1x250MW) GRID CONNECTED SOLAR PV PROJECT AT BIKANER, RAJASTHAN",Solar,250.0,material tender closed with no winner found; search the agency site,https://ntpctender.ntpc.co.in/NITDetails/NITs/28653,
WINNER_UNKNOWN,HIGH,T-edf758b5a8a3,NTPC,"EPC PACKAGE FOR DEVELOPMENT OF 250MW SOLAR WITH 50MW/200MWH BESS PROJECT AT SITAPUR, U.P.",Solar + Storage,250.0,material tender closed with no winner found; search the agency site,https://ntpctender.ntpc.co.in/NITDetails/NITs/29320,
WINNER_UNVERIFIED,HIGH,T-948bf847c4a1,GUVNL,"GUVNL Awards 250 MW Wind Project to KPI, Juniper, Jakson Green & Inox - Saur Energy",Wind,250.0,"open the Award URL, confirm the winner, then record it in manual_awards.csv",https://news.google.com/rss/articles/CBMirwFBVV95cUxOdS1faFdQWUNtbjFSMFBJM00wMmtIS0VYWkFJT1BkWEhOaThBQkhOUTQ4VFFFT2hDQ1lWWmlnejZzUHNLSUVsX0hGazhHWnhlckVGclRyMGRmMDdOWjhOdjZUWHNQdkFDWlhOblZyelpiRkxsMGdiM3I1M1VUVFotU3U1N1JUeW1LdDZhNjVtTVFLZ3JUbl9uOTlZMzhiREdJXzdXN05wV3hYd3VBQWpZ?oc=5,https://news.google.com/rss/articles/CBMirwFBVV95cUxOdS1faFdQWUNtbjFSMFBJM00wMmtIS0VYWkFJT1BkWEhOaThBQkhOUTQ4VFFFT2hDQ1lWWmlnejZzUHNLSUVsX0hGazhHWnhlckVGclRyMGRmMDdOWjhOdjZUWHNQdkFDWlhOblZyelpiRkxsMGdiM3I1M1VUVFotU3U1N1JUeW1LdDZhNjVtTVFLZ3JUbl9uOTlZMzhiREdJXzdXN05wV3hYd3VBQWpZ?oc=5
WINNER_UNVERIFIED,HIGH,T-82c8f8303a06,GUVNL,NLC Juniper Powerica Cu-Built Win GUVNL 250 MW Wind Auction - Construction World,Wind,250.0,"open the Award URL, confirm the winner, then record it in manual_awards.csv",https://news.google.com/rss/articles/CBMi4AFBVV95cUxPeHdHc0ZabDN0dEdWZGxMRnBTUno5QkxtTVJKOGV5aUUwbVZvQ01Yc0lvMTN2WFgwVEFWVXVGQ1JZQlcyc0ZJOWR4QkYwbXNHX2poZlFtcm00QS1DbmJZVWlJT0E3WktYMXI0YkpsMldDYm5TV1ZVNkQwVG5kTjRHRURGVUJOX2VmcUdDd0VvSE1tTHdHVGQ5RXBvUld6cm1Zanh4S0x4MjlZVmZ2YWtuUzdqTnBwYmNmODNzV2thdWxvODdvNkNVZW1TSVkwWmFhUEh2QzFYNXdvTzdaWjgzcA?oc=5,https://news.google.com/rss/articles/CBMi4AFBVV95cUxPeHdHc0ZabDN0dEdWZGxMRnBTUno5QkxtTVJKOGV5aUUwbVZvQ01Yc0lvMTN2WFgwVEFWVXVGQ1JZQlcyc0ZJOWR4QkYwbXNHX2poZlFtcm00QS1DbmJZVWlJT0E3WktYMXI0YkpsMldDYm5TV1ZVNkQwVG5kTjRHRURGVUJOX2VmcUdDd0VvSE1tTHdHVGQ5RXBvUld6cm1Zanh4S0x4MjlZVmZ2YWtuUzdqTnBwYmNmODNzV2thdWxvODdvNkNVZW1TSVkwWmFhUEh2QzFYNXdvTzdaWjgzcA?oc=5
WINNER_UNVERIFIED,HIGH,T-956d86e85998,NLC India,"GUVNL Awards 250 MW Phase XI Wind Projects To NLC India Renewables, Juniper Green, Powerica & Cu-Built At INR3.51/kWh - ",Wind,250.0,"open the Award URL, confirm the winner, then record it in manual_awards.csv",https://news.google.com/rss/articles/CBMi4wFBVV95cUxQeWlkdDVadzlRTVlxX1FVYllUOTRVY01KaWlvanJXSk82cktfa0MyOTJuM211RWRCY1kwWklJV3NTOGdndmxBX3BzeEFCbE9qRnpVQ1I3S290QVl1VWVzY0V2T2lVVG5WTVBfQkFFdldYQUxvRmNJSmYwbVNVU09vTXl6dGxQOVBUQ3B0UkdKa1lBYk1LNXNUcnNMZG95V24zMExmUDNOUFhqekJaRjBiandPa2J4dmRyVEtYNExLVmlwSXB1WFZhd01oMERCRVhkUUtvcjhidXNob0tEVTlEeGY4MNIB6AFBVV95cUxPZENNdENxLTYzckdwZFA0YTRJcHk5RzlBM0tZWE5mMVlZT0ptTS1QdWRRTng1Mnp3N1hnc1hNdG9sLTlFZXdGOFJ0bjd1c1dyVTFLSVlpY3JwN3JmRVlKRnpfQTkxbzlJamM1Z0hSZmFvSnRWekZmSW5vYlBvVENodzVlb2pkOV9UX21lVFN4ZHg0QmhBNU8wNDFMY1hWT2NTdWlWR1Y2cm5YZGJ6aTdldzlhaUJDTVlkYThLUGJOZFNLd0ZVMFQ2WjdWTngxMlJiSHNMSFBwVm5QSmVaV0ZPaVJJMmxnbHdu?oc=5,https://news.google.com/rss/articles/CBMi4wFBVV95cUxQeWlkdDVadzlRTVlxX1FVYllUOTRVY01KaWlvanJXSk82cktfa0MyOTJuM211RWRCY1kwWklJV3NTOGdndmxBX3BzeEFCbE9qRnpVQ1I3S290QVl1VWVzY0V2T2lVVG5WTVBfQkFFdldYQUxvRmNJSmYwbVNVU09vTXl6dGxQOVBUQ3B0UkdKa1lBYk1LNXNUcnNMZG95V24zMExmUDNOUFhqekJaRjBiandPa2J4dmRyVEtYNExLVmlwSXB1WFZhd01oMERCRVhkUUtvcjhidXNob0tEVTlEeGY4MNIB6AFBVV95cUxPZENNdENxLTYzckdwZFA0YTRJcHk5RzlBM0tZWE5mMVlZT0ptTS1QdWRRTng1Mnp3N1hnc1hNdG9sLTlFZXdGOFJ0bjd1c1dyVTFLSVlpY3JwN3JmRVlKRnpfQTkxbzlJamM1Z0hSZmFvSnRWekZmSW5vYlBvVENodzVlb2pkOV9UX21lVFN4ZHg0QmhBNU8wNDFMY1hWT2NTdWlWR1Y2cm5YZGJ6aTdldzlhaUJDTVlkYThLUGJOZFNLd0ZVMFQ2WjdWTngxMlJiSHNMSFBwVm5QSmVaV0ZPaVJJMmxnbHdu?oc=5
WINNER_UNVERIFIED,HIGH,T-760f9f0bf997,NLC India,"NLC, Juniper, Powerica, Cu-Built Win GUVNL’s 250 MW Wind Power Auction - Energetica India Magazine",Wind,250.0,"open the Award URL, confirm the winner, then record it in manual_awards.csv",https://news.google.com/rss/articles/CBMipwFBVV95cUxNOFJiYWhUWHl0TTB4Z3VIYnFCNzhUcC13bEpNNTNmUlJENk9hdDR5Z1dzN3EzUnYxQ2ZXYzV6M0t0aFZVSmUwTmR4QmhCM1JXSlNVYlhzcE10NndxNUJwbUpoME5sY2NGXzJpSHp3eUVUNGxaOG1abEh2enNDWHV1YzZna0gwckFCTjJMNGEwNUJOdWo0OWtab2NxVTVERkpMUl81bGtONA?oc=5,https://news.google.com/rss/articles/CBMipwFBVV95cUxNOFJiYWhUWHl0TTB4Z3VIYnFCNzhUcC13bEpNNTNmUlJENk9hdDR5Z1dzN3EzUnYxQ2ZXYzV6M0t0aFZVSmUwTmR4QmhCM1JXSlNVYlhzcE10NndxNUJwbUpoME5sY2NGXzJpSHp3eUVUNGxaOG1abEh2enNDWHV1YzZna0gwckFCTjJMNGEwNUJOdWo0OWtab2NxVTVERkpMUl81bGtONA?oc=5
